id,cust_id_occurrence_count,canceled_line_flag,cust_cancellation_count,line_subscription_duration_days,line_one_time_purchase_flag,first_cust_sale_date,last_cust_sale_date,repeat_cust_flag,count_of_unique_lifetime_products,first_subscription_flag,subscription_occurrence_count,total_cust_lifetime_length_days,customer_subscription_change_flag,product_id,user_id,plan_start_type,plan_end_type,plan_start_date,plan_end_date,product_name,product_type,quantity,price,starter_set_count,other_set_count,blade_count,handle_count,shave_gel_count,shave_cream_count,face_wash_count,aftershave_count,lip_balm_count,razor_stand_count,face_lotion_count,travel_kit_count
1505629,1,False,0,184.4,False,2016-08-01 05:52:20.091,2016-08-01 05:52:20.091,False,1,True,1,184.4,False,511,2562040,web,on_going,2016-08-01 05:52:20.091,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505641,1,False,0,184.3,False,2016-08-01 06:08:31.888,2016-08-01 06:08:31.888,False,1,True,1,184.3,False,511,2562075,web,on_going,2016-08-01 06:08:31.888,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1515488,1,True,1,102.45,False,2016-08-04 04:14:45.049,2016-08-04 04:14:45.049,False,1,True,1,102.4,False,511,2562121,web,web,2016-08-04 04:14:45.049,2016-11-14 14:58:08.997,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1514431,1,True,1,164.71,False,2016-08-03 21:21:02.200,2016-08-03 21:21:02.200,False,1,True,1,164.7,False,511,2562191,web,web,2016-08-03 21:21:02.200,2017-01-15 14:21:46.486,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505739,1,False,0,184.2,False,2016-08-01 10:26:13.062,2016-08-01 10:26:13.062,False,1,True,1,184.2,False,511,2562220,web,on_going,2016-08-01 10:26:13.062,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505744,2,True,1,23.63,False,2016-08-01 10:36:12.427,2016-08-27 15:58:54.155,True,1,True,2,184.2,False,511,2562231,web,web,2016-08-01 10:36:12.427,2016-08-25 01:36:37.234,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1603661,2,False,1,157.9,False,2016-08-01 10:36:12.427,2016-08-27 15:58:54.155,True,1,False,2,184.2,False,511,2562231,admin,on_going,2016-08-27 15:58:54.155,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505746,1,False,0,184.2,False,2016-08-01 10:38:41.526,2016-08-01 10:38:41.526,False,1,True,1,184.2,False,511,2562232,web,on_going,2016-08-01 10:38:41.526,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505756,1,False,0,184.1,False,2016-08-01 10:55:27.718,2016-08-01 10:55:27.718,False,1,True,1,184.1,False,511,2562244,web,on_going,2016-08-01 10:55:27.718,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505758,1,False,0,184.1,False,2016-08-01 10:59:24.494,2016-08-01 10:59:24.494,False,1,True,1,184.1,False,511,2562247,web,on_going,2016-08-01 10:59:24.494,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505761,2,True,1,107.02,False,2016-08-01 11:06:48.127,2016-11-16 11:32:16.621,True,2,True,2,184.1,True,511,2562249,web,web,2016-08-01 11:06:48.127,2016-11-16 11:32:16.635,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1849457,2,False,1,77.1,False,2016-08-01 11:06:48.127,2016-11-16 11:32:16.621,True,2,False,2,184.1,True,514,2562249,web,on_going,2016-11-16 11:32:16.621,2017-02-01 14:24:00.000,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
1505772,3,True,2,15.19,False,2016-08-01 11:16:06.757,2017-01-13 16:09:42.112,True,2,False,3,184.1,True,504,2562263,web,web,2016-08-01 11:16:06.757,2016-08-16 15:56:06.906,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1559252,3,True,2,150.01,False,2016-08-01 11:16:06.757,2017-01-13 16:09:42.112,True,2,True,3,184.1,True,511,2562263,web,web,2016-08-16 15:56:06.896,2017-01-13 16:09:42.120,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
2025888,3,False,2,18.9,False,2016-08-01 11:16:06.757,2017-01-13 16:09:42.112,True,2,False,3,184.1,True,504,2562263,web,on_going,2017-01-13 16:09:42.112,2017-02-01 14:24:00.000,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1505779,1,False,0,184.1,False,2016-08-01 11:21:40.066,2016-08-01 11:21:40.066,False,1,True,1,184.1,False,511,2562272,web,on_going,2016-08-01 11:21:40.066,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505785,1,False,0,184.1,False,2016-08-01 11:25:43.520,2016-08-01 11:25:43.520,False,1,True,1,184.1,False,511,2562279,web,on_going,2016-08-01 11:25:43.520,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505832,1,False,0,184.1,False,2016-08-01 11:47:07.893,2016-08-01 11:47:07.893,False,1,True,1,184.1,False,511,2562313,web,on_going,2016-08-01 11:47:07.893,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505831,1,False,0,184.1,False,2016-08-01 11:46:45.974,2016-08-01 11:46:45.974,False,1,True,1,184.1,False,504,2562321,web,on_going,2016-08-01 11:46:45.974,2017-02-01 14:24:00.000,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1505890,1,False,0,184.1,False,2016-08-01 12:07:28.491,2016-08-01 12:07:28.491,False,1,True,1,184.1,False,511,2562358,web,on_going,2016-08-01 12:07:28.491,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505898,1,True,1,112.48,False,2016-08-01 12:09:32.634,2016-08-01 12:09:32.634,False,1,True,1,112.5,False,511,2562361,web,web,2016-08-01 12:09:32.634,2016-11-21 23:46:12.867,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505900,1,True,1,130.13,False,2016-08-01 12:10:35.761,2016-08-01 12:10:35.761,False,1,True,1,130.1,False,511,2562369,web,web,2016-08-01 12:10:35.761,2016-12-09 15:15:47.782,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505909,1,False,0,184.1,False,2016-08-01 12:14:39.624,2016-08-01 12:14:39.624,False,1,True,1,184.1,False,511,2562371,web,on_going,2016-08-01 12:14:39.624,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505919,2,False,0,184.1,False,2016-08-01 12:22:40.884,2016-08-01 12:22:40.892,False,2,False,2,184.1,False,488,2562374,web,on_going,2016-08-01 12:22:40.884,2017-02-01 14:24:00.000,HarrysBlades,Blades,1,8,0,0,4,0,0,0,0,0,0,0,0,0
1505920,2,False,0,184.1,False,2016-08-01 12:22:40.884,2016-08-01 12:22:40.892,False,2,True,2,184.1,False,506,2562374,web,on_going,2016-08-01 12:22:40.892,2017-02-01 14:24:00.000,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1505925,1,False,0,184.1,False,2016-08-01 12:26:51.647,2016-08-01 12:26:51.647,False,1,True,1,184.1,False,511,2562387,web,on_going,2016-08-01 12:26:51.647,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505930,2,True,2,22.25,False,2016-08-01 12:30:54.214,2016-08-12 18:37:07.782,True,1,True,2,22.3,False,511,2562398,web,admin,2016-08-01 12:30:54.214,2016-08-23 18:33:12.168,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1545797,2,True,2,9.83,False,2016-08-01 12:30:54.214,2016-08-12 18:37:07.782,True,1,False,2,22.3,False,511,2562398,web,admin,2016-08-12 18:37:07.782,2016-08-22 14:33:42.670,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505946,1,False,0,184.1,False,2016-08-01 12:38:35.347,2016-08-01 12:38:35.347,False,1,True,1,184.1,False,511,2562409,web,on_going,2016-08-01 12:38:35.347,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505945,1,False,0,184.1,False,2016-08-01 12:37:55.140,2016-08-01 12:37:55.140,False,1,True,1,184.1,False,511,2562410,web,on_going,2016-08-01 12:37:55.140,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505981,2,True,2,5.17,False,2016-08-01 12:47:41.155,2016-08-06 16:47:00.994,True,2,True,2,121.1,True,511,2562429,web,web,2016-08-01 12:47:41.155,2016-08-06 16:47:01.005,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1523480,2,True,2,115.97,False,2016-08-01 12:47:41.155,2016-08-06 16:47:00.994,True,2,False,2,121.1,True,514,2562429,web,admin,2016-08-06 16:47:00.994,2016-11-30 15:57:35.316,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
1505994,1,True,1,165.03,False,2016-08-01 12:53:26.635,2016-08-01 12:53:26.635,False,1,True,1,165.0,False,511,2562447,web,web,2016-08-01 12:53:26.635,2017-01-13 13:41:10.206,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1505991,1,False,0,184.1,False,2016-08-01 12:51:51.071,2016-08-01 12:51:51.071,False,1,True,1,184.1,False,511,2562448,web,on_going,2016-08-01 12:51:51.071,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506027,6,True,1,16.16,False,2016-08-01 13:04:27.802,2016-08-17 17:12:34.976,True,2,True,6,184.1,True,511,2562470,web,web,2016-08-01 13:04:27.802,2016-08-17 17:01:54.772,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1563301,6,one_time_purchase,1,0.0,True,2016-08-01 13:04:27.802,2016-08-17 17:12:34.976,True,2,False,6,184.1,True,511,2562470,web,web,2016-08-17 17:01:54.734,2016-08-17 17:08:16.432,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1563302,6,one_time_purchase,1,0.0,True,2016-08-01 13:04:27.802,2016-08-17 17:12:34.976,True,2,False,6,184.1,True,506,2562470,web,web,2016-08-17 17:01:54.743,2016-08-17 17:08:16.443,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1563326,6,False,1,167.9,False,2016-08-01 13:04:27.802,2016-08-17 17:12:34.976,True,2,False,6,184.1,True,511,2562470,web,on_going,2016-08-17 17:08:16.423,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1563338,6,False,1,167.9,False,2016-08-01 13:04:27.802,2016-08-17 17:12:34.976,True,2,False,6,184.1,True,511,2562470,web,on_going,2016-08-17 17:12:34.970,2017-02-01 14:24:00.000,BladesPlan,Blades,2,15,0,0,8,0,0,0,0,0,0,0,0,0
1563339,6,False,1,167.9,False,2016-08-01 13:04:27.802,2016-08-17 17:12:34.976,True,2,False,6,184.1,True,506,2562470,web,on_going,2016-08-17 17:12:34.976,2017-02-01 14:24:00.000,FoamingShaveGel,Pre/Post Shave,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1506042,1,False,0,184.1,False,2016-08-01 13:07:43.654,2016-08-01 13:07:43.654,False,1,True,1,184.1,False,511,2562483,web,on_going,2016-08-01 13:07:43.654,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506080,1,False,0,184.0,False,2016-08-01 13:17:10.954,2016-08-01 13:17:10.954,False,1,True,1,184.0,False,511,2562494,web,on_going,2016-08-01 13:17:10.954,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506088,1,False,0,184.0,False,2016-08-01 13:21:38.781,2016-08-01 13:21:38.781,False,1,True,1,184.0,False,511,2562518,web,on_going,2016-08-01 13:21:38.781,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506100,1,False,0,184.0,False,2016-08-01 13:25:55.345,2016-08-01 13:25:55.345,False,1,True,1,184.0,False,511,2562532,web,on_going,2016-08-01 13:25:55.345,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506131,1,False,0,184.0,False,2016-08-01 13:36:31.292,2016-08-01 13:36:31.292,False,1,True,1,184.0,False,511,2562544,web,on_going,2016-08-01 13:36:31.292,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506129,1,True,1,59.09,False,2016-08-01 13:36:03.578,2016-08-01 13:36:03.578,False,1,True,1,59.1,False,511,2562555,web,web,2016-08-01 13:36:03.578,2016-09-29 15:46:55.243,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506137,1,True,1,77.12,False,2016-08-01 13:38:13.387,2016-08-01 13:38:13.387,False,1,True,1,77.1,False,511,2562581,web,web,2016-08-01 13:38:13.387,2016-10-17 16:28:09.846,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506159,1,False,0,184.0,False,2016-08-01 13:45:51.955,2016-08-01 13:45:51.955,False,1,True,1,184.0,False,511,2562594,web,on_going,2016-08-01 13:45:51.955,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506179,1,False,0,184.0,False,2016-08-01 13:53:16.335,2016-08-01 13:53:16.335,False,1,True,1,184.0,False,511,2562621,web,on_going,2016-08-01 13:53:16.335,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506203,1,False,0,184.0,False,2016-08-01 13:56:10.226,2016-08-01 13:56:10.226,False,1,True,1,184.0,False,511,2562636,web,on_going,2016-08-01 13:56:10.226,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506221,1,False,0,184.0,False,2016-08-01 14:01:01.727,2016-08-01 14:01:01.727,False,1,True,1,184.0,False,511,2562638,web,on_going,2016-08-01 14:01:01.727,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506211,1,False,0,184.0,False,2016-08-01 13:58:53.578,2016-08-01 13:58:53.578,False,1,True,1,184.0,False,504,2562645,web,on_going,2016-08-01 13:58:53.578,2017-02-01 14:24:00.000,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1506222,1,False,0,184.0,False,2016-08-01 14:01:27.997,2016-08-01 14:01:27.997,False,1,True,1,184.0,False,511,2562654,web,on_going,2016-08-01 14:01:27.997,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506253,1,False,0,184.0,False,2016-08-01 14:09:04.572,2016-08-01 14:09:04.572,False,1,True,1,184.0,False,511,2562680,web,on_going,2016-08-01 14:09:04.572,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506304,1,False,0,184.0,False,2016-08-01 14:24:43.523,2016-08-01 14:24:43.523,False,1,True,1,184.0,False,511,2562728,web,on_going,2016-08-01 14:24:43.523,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506301,1,False,0,184.0,False,2016-08-01 14:23:49.018,2016-08-01 14:23:49.018,False,1,True,1,184.0,False,511,2562729,web,on_going,2016-08-01 14:23:49.018,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506308,1,False,0,184.0,False,2016-08-01 14:25:43.149,2016-08-01 14:25:43.149,False,1,True,1,184.0,False,504,2562735,web,on_going,2016-08-01 14:25:43.149,2017-02-01 14:24:00.000,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1506363,1,False,0,184.0,False,2016-08-01 14:43:32.976,2016-08-01 14:43:32.976,False,1,True,1,184.0,False,511,2562791,web,on_going,2016-08-01 14:43:32.976,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506394,1,False,0,184.0,False,2016-08-01 14:51:15.638,2016-08-01 14:51:15.638,False,1,True,1,184.0,False,511,2562804,web,on_going,2016-08-01 14:51:15.638,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506395,1,False,0,184.0,False,2016-08-01 14:51:24.383,2016-08-01 14:51:24.383,False,1,True,1,184.0,False,511,2562827,web,on_going,2016-08-01 14:51:24.383,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506396,1,True,1,37.18,False,2016-08-01 14:51:24.718,2016-08-01 14:51:24.718,False,1,True,1,37.2,False,511,2562833,web,admin,2016-08-01 14:51:24.718,2016-09-07 19:09:25.522,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506416,4,True,3,47.91,False,2016-08-01 14:55:57.727,2016-11-20 14:22:01.133,True,4,True,4,184.0,True,511,2562834,web,web,2016-08-01 14:55:57.727,2016-09-18 12:53:00.452,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1668302,4,True,3,58.44,False,2016-08-01 14:55:57.727,2016-11-20 14:22:01.133,True,4,False,4,184.0,True,514,2562834,web,web,2016-09-18 12:53:00.442,2016-11-15 23:29:08.741,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
1848224,4,True,3,4.62,False,2016-08-01 14:55:57.727,2016-11-20 14:22:01.133,True,4,False,4,184.0,True,504,2562834,web,web,2016-11-15 23:29:08.731,2016-11-20 14:22:01.147,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1865167,4,False,3,73.0,False,2016-08-01 14:55:57.727,2016-11-20 14:22:01.133,True,4,False,4,184.0,True,505,2562834,web,on_going,2016-11-20 14:22:01.133,2017-02-01 14:24:00.000,"Blades,Gel,PostShave",Bundle,1,32,0,0,8,0,2,0,0,1,0,0,0,0
1506432,1,True,1,21.22,False,2016-08-01 14:59:22.424,2016-08-01 14:59:22.424,False,1,True,1,21.2,False,511,2562848,web,admin,2016-08-01 14:59:22.424,2016-08-22 20:12:33.799,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506421,1,True,1,135.97,False,2016-08-01 14:57:40.039,2016-08-01 14:57:40.039,False,1,True,1,136.0,False,511,2562851,web,web,2016-08-01 14:57:40.039,2016-12-15 14:15:33.268,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506440,1,False,0,184.0,False,2016-08-01 15:01:47.356,2016-08-01 15:01:47.356,False,1,True,1,184.0,False,511,2562869,web,on_going,2016-08-01 15:01:47.356,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506454,1,True,1,105.26,False,2016-08-01 15:07:50.661,2016-08-01 15:07:50.661,False,1,True,1,105.3,False,511,2562892,web,admin,2016-08-01 15:07:50.661,2016-11-14 21:27:26.152,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506472,1,True,1,29.13,False,2016-08-01 15:12:23.766,2016-08-01 15:12:23.766,False,1,True,1,29.1,False,511,2562902,web,admin,2016-08-01 15:12:23.766,2016-08-30 18:15:46.715,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506475,1,True,1,94.11,False,2016-08-01 15:13:38.680,2016-08-01 15:13:38.680,False,1,True,1,94.1,False,511,2562906,web,web,2016-08-01 15:13:38.680,2016-11-03 17:52:09.529,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506516,1,False,0,184.0,False,2016-08-01 15:25:12.697,2016-08-01 15:25:12.697,False,1,True,1,184.0,False,504,2562917,web,on_going,2016-08-01 15:25:12.697,2017-02-01 14:24:00.000,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1506485,1,False,0,184.0,False,2016-08-01 15:15:47.600,2016-08-01 15:15:47.600,False,1,True,1,184.0,False,504,2562918,web,on_going,2016-08-01 15:15:47.600,2017-02-01 14:24:00.000,Blades2GelsPlan,Bundle,1,27,0,0,8,0,2,0,0,0,0,0,0,0
1506487,1,False,0,184.0,False,2016-08-01 15:16:04.234,2016-08-01 15:16:04.234,False,1,True,1,184.0,False,511,2562923,web,on_going,2016-08-01 15:16:04.234,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506515,1,False,0,184.0,False,2016-08-01 15:24:40.569,2016-08-01 15:24:40.569,False,1,True,1,184.0,False,511,2562954,web,on_going,2016-08-01 15:24:40.569,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506524,1,False,0,184.0,False,2016-08-01 15:27:03.257,2016-08-01 15:27:03.257,False,1,True,1,184.0,False,511,2562967,web,on_going,2016-08-01 15:27:03.257,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506542,1,False,0,184.0,False,2016-08-01 15:29:40.203,2016-08-01 15:29:40.203,False,1,True,1,184.0,False,511,2562975,web,on_going,2016-08-01 15:29:40.203,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506530,1,False,0,184.0,False,2016-08-01 15:27:58.905,2016-08-01 15:27:58.905,False,1,True,1,184.0,False,511,2562977,web,on_going,2016-08-01 15:27:58.905,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506543,1,True,1,168.5,False,2016-08-01 15:29:50.899,2016-08-01 15:29:50.899,False,1,True,1,168.5,False,511,2562981,web,web,2016-08-01 15:29:50.899,2017-01-17 03:23:50.182,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506579,1,True,1,103.55,False,2016-08-01 15:42:36.463,2016-08-01 15:42:36.463,False,1,True,1,103.6,False,511,2563013,web,web,2016-08-01 15:42:36.463,2016-11-13 04:58:28.416,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506609,1,True,1,55.87,False,2016-08-01 15:53:38.390,2016-08-01 15:53:38.390,False,1,True,1,55.9,False,511,2563059,web,web,2016-08-01 15:53:38.390,2016-09-26 12:53:02.158,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506632,1,True,1,160.13,False,2016-08-01 16:00:17.826,2016-08-01 16:00:17.826,False,1,True,1,160.1,False,511,2563066,web,admin,2016-08-01 16:00:17.826,2017-01-08 19:00:36.710,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506613,1,False,0,183.9,False,2016-08-01 15:55:28.519,2016-08-01 15:55:28.519,False,1,True,1,183.9,False,511,2563067,web,on_going,2016-08-01 15:55:28.519,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506677,1,True,1,37.12,False,2016-08-01 16:12:46.676,2016-08-01 16:12:46.676,False,1,True,1,37.1,False,511,2563084,web,admin,2016-08-01 16:12:46.676,2016-09-07 19:09:18.164,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506867,1,False,0,183.9,False,2016-08-01 17:11:24.123,2016-08-01 17:11:24.123,False,1,True,1,183.9,False,511,2563100,web,on_going,2016-08-01 17:11:24.123,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506651,1,False,0,183.9,False,2016-08-01 16:06:26.480,2016-08-01 16:06:26.480,False,1,True,1,183.9,False,511,2563109,web,on_going,2016-08-01 16:06:26.480,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506660,1,False,0,183.9,False,2016-08-01 16:08:53.684,2016-08-01 16:08:53.684,False,1,True,1,183.9,False,511,2563117,web,on_going,2016-08-01 16:08:53.684,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506655,1,False,0,183.9,False,2016-08-01 16:07:50.042,2016-08-01 16:07:50.042,False,1,True,1,183.9,False,511,2563121,web,on_going,2016-08-01 16:07:50.042,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506740,1,False,0,183.9,False,2016-08-01 16:28:24.853,2016-08-01 16:28:24.853,False,1,True,1,183.9,False,511,2563190,web,on_going,2016-08-01 16:28:24.853,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506750,3,True,1,140.15,False,2016-08-01 16:30:36.275,2016-12-19 20:12:21.411,True,3,True,3,183.9,True,511,2563220,web,web,2016-08-01 16:30:36.275,2016-12-19 20:12:21.421,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1953865,3,False,1,43.8,False,2016-08-01 16:30:36.275,2016-12-19 20:12:21.411,True,3,False,3,183.9,True,318,2563220,web,on_going,2016-12-19 20:12:21.402,2017-02-01 14:24:00.000,DailyFaceWash,FaceCare,1,7,0,0,0,0,0,0,1,0,0,0,0,0
1953866,3,False,1,43.8,False,2016-08-01 16:30:36.275,2016-12-19 20:12:21.411,True,3,False,3,183.9,True,514,2563220,web,on_going,2016-12-19 20:12:21.411,2017-02-01 14:24:00.000,Blades1GelPlan,Bundle,1,21,0,0,8,0,1,0,0,0,0,0,0,0
1506792,1,False,0,183.9,False,2016-08-01 16:41:17.255,2016-08-01 16:41:17.255,False,1,True,1,183.9,False,511,2563250,web,on_going,2016-08-01 16:41:17.255,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506817,1,False,0,183.9,False,2016-08-01 16:50:59.954,2016-08-01 16:50:59.954,False,1,True,1,183.9,False,511,2563295,web,on_going,2016-08-01 16:50:59.954,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506827,1,False,0,183.9,False,2016-08-01 16:55:21.706,2016-08-01 16:55:21.706,False,1,True,1,183.9,False,511,2563297,web,on_going,2016-08-01 16:55:21.706,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
1506815,1,False,0,183.9,False,2016-08-01 16:50:32.663,2016-08-01 16:50:32.663,False,1,True,1,183.9,False,511,2563302,web,on_going,2016-08-01 16:50:32.663,2017-02-01 14:24:00.000,BladesPlan,Blades,1,15,0,0,8,0,0,0,0,0,0,0,0,0
